date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:20:15	15579/15579	---MC-	200	added ('OK')	image/jpeg	etag:%22624dccf0dbd977f72b918c21604f4017%22	http://dichungxe.vn/captcha/index/param/1571141629	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/captcha/index/param/1571141629.jpg	(from http://dichungxe.vn/home/help)
19:20:16	3186/3186	---M--	200	added ('OK')	image/png	etag:%22520edd-c72-503787786980a%22	http://giaothong.dichung.vn/uploads/category/2fce7e2ef0fb649a337884394c4b9e46.png	C:/My%20Web%20Sites/di%20xe/giaothong.dichung.vn/uploads/category/2fce7e2ef0fb649a337884394c4b9e46.png	(from http://dichungxe.vn/thi_sat_hach)
19:20:18	6947/6947	---M--	200	added ('OK')	image/png	etag:%225693a9a9-1b23%22	http://dichungxe.vn/assets/images/login-with-facebook.png	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/assets/images/login-with-facebook.png	(from http://dichungxe.vn/thi_sat_hach)
19:20:18	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Oct%202019%2012:20:20%20GMT	http://www.dichung.vn/assets/images/120x600.jpg	C:/My%20Web%20Sites/di%20xe/www.dichung.vn/assets/images/120x600.2c5.delayed	(from http://dichungxe.vn/thi_sat_hach)
19:20:18	162/162	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:20%20GMT	http://dichung.vn/assets/images/120x600.jpg	C:/My%20Web%20Sites/di%20xe/dichung.vn/assets/images/120x600.2c6.delayed	(from http://dichungxe.vn/thi_sat_hach)
19:20:19	106/106	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:20%20GMT	http://dichungxe.vn/thi_sat_hach/b2	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thi_sat_hach/b2.2c7.delayed	(from http://dichungxe.vn/thi_sat_hach)
19:20:20	15287/15287	---M--	200	added ('OK')	image/jpeg	etag:%225693a9ab-3bb7%22	http://dichungxe.vn/assets/images/bgtvt.jpg	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/assets/images/bgtvt.jpg	(from http://dichungxe.vn/thi_sat_hach)
19:20:20	25119/25119	---MCZ	200	added ('OK')	text/html	etag:W/%22cf34407e0c3fe51439b3a809dee55986%22	http://dichungxe.vn/thi_sat_hach/b1	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thi_sat_hach/b1.html	(from http://dichungxe.vn/thi_sat_hach)
19:20:22	78784/78784	---MCZ	200	added ('OK')	text/css	etag:W/%225693a9ad-133c0%22	http://dichungxe.vn/assets/nhatky/css/pad.css	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/assets/nhatky/css/pad.css	(from http://dichungxe.vn/user/diary_list)
19:20:22	3224/3224	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fc840916e8971f6b6894977d88821195%22	http://connect.facebook.net/en_US/all.js	C:/My%20Web%20Sites/di%20xe/connect.facebook.net/en_US/all.js	(from http://dichungxe.vn/user/diary_list)
19:20:22	361752/361752	---M--	200	added ('OK')	application/octet-stream	etag:%225693a9ac-58518%22	http://dichungxe.vn/assets/css/new/font/VNFStagSansThin.ttf	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/assets/css/new/font/VNFStagSansThin.ttf	(from http://dichungxe.vn/assets/css/new/style.css?v=1)
19:20:22	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:24%20GMT	http://dichungxe.vn/user/write_diary/id/2338/uid/1153	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2338/uid/1153	(from http://dichungxe.vn/user/diary_list)
19:20:22	6766/6766	---M--	200	added ('OK')	image/png	etag:%225693a9ac-1a6e%22	http://dichungxe.vn/assets/nhatky/images/logo2.png	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/assets/nhatky/images/logo2.png	(from http://dichungxe.vn/user/diary_list)
19:20:23	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:24%20GMT	http://dichungxe.vn/user/write_diary/id/2338/uid/1153	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2338/uid/1153.2ce.delayed	(from http://dichungxe.vn/user/diary_list)
19:20:23	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2015%20Oct%202019%2012:20:25%20GMT	http://dichungxe.vn/user/avatar/size/small/id/1153	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/avatar/size/small/id/1153	(from http://dichungxe.vn/user/diary_list)
19:20:24	30862/30862	---MCZ	200	added ('OK')	text/html	etag:W/%22a3e2ee0c68b6f3c407e14066c9c0f924%22	http://dichungxe.vn/user/profile/id/1153	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/profile/id/1153.html	(from http://dichungxe.vn/user/diary_list)
19:20:24	0/-1	---M--	302	error ('')			http://dichungxe.vn/user/write_diary/id/2338/uid/1153	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2338/uid/1153.2d2.delayed	(from http://dichungxe.vn/user/diary_list)
19:20:24	0/-1	---M--	302	error ('')			http://dichungxe.vn/user/write_diary/id/2338/uid/1153	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2338/uid/1153.2d3.delayed	(from http://dichungxe.vn/user/diary_list)
19:20:24	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:26%20GMT	http://dichungxe.vn/user/write_diary/id/2185/uid/4242	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2185/uid/4242	(from http://dichungxe.vn/user/diary_list)
19:20:25	21091/21091	---M--	200	added ('OK')	image/png	etag:%225693a688-5263%22	http://dichungxe.vn/uploads/diary/default.png	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/uploads/diary/default.png	(from http://dichungxe.vn/user/diary_list)
19:20:25	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:27%20GMT	http://dichungxe.vn/user/write_diary/id/2185/uid/4242	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2185/uid/4242	(from http://dichungxe.vn/user/diary_list)
19:20:26	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2015%20Oct%202019%2012:20:27%20GMT	http://dichungxe.vn/user/avatar/size/small/id/4242	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/avatar/size/small/id/4242	(from http://dichungxe.vn/user/diary_list)
19:20:29	25762/25762	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Dec%202018%2004:26:29%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://www.dichung.vn//uploads/diary/IMG_20131119_150725.jpg&w=190&h=122&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/indexa8b0.jpg	(from http://dichungxe.vn/user/diary_list)
19:20:29	35017/35017	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202019%2008:31:00%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://dichungxe.vn/uploads/avatar/id_1153_1481255989.png&w=180&h=180&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/index888d.jpg	(from http://dichungxe.vn/user/diary_list)
19:20:29	29820/29820	---MCZ	200	added ('OK')	text/html	etag:W/%22cbfcbb00219f58e3a57c20903e3c1c44%22	http://dichungxe.vn/user/profile/id/4242	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/profile/id/4242.html	(from http://dichungxe.vn/user/diary_list)
19:20:30	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:31%20GMT	http://dichungxe.vn/user/write_diary/id/2185/uid/4242	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2185/uid/4242	(from http://dichungxe.vn/user/diary_list)
19:20:30	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:32%20GMT	http://dichungxe.vn/user/write_diary/id/2185/uid/4242	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2185/uid/4242	(from http://dichungxe.vn/user/diary_list)
19:20:30	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:32%20GMT	http://dichungxe.vn/user/write_diary/id/2014/uid/1484	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2014/uid/1484	(from http://dichungxe.vn/user/diary_list)
19:20:31	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Oct%202019%2012:20:32%20GMT	http://dichung.files.wordpress.com/2013/05/ms016-1.jpg?w=645	C:/My%20Web%20Sites/di%20xe/dichung.files.wordpress.com/2013/05/ms016-1.2dd6b82.delayed	(from http://dichungxe.vn/user/diary_list)
19:20:32	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:34%20GMT	http://dichungxe.vn/user/write_diary/id/2014/uid/1484	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2014/uid/1484	(from http://dichungxe.vn/user/diary_list)
19:20:32	53143/53143	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Sep%202019%2007:16:01%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://dichungxe.vn/uploads/avatar/id_4242_1383538647.png&w=180&h=180&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/index3f08.png	(from http://dichungxe.vn/user/diary_list)
19:20:32	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2015%20Oct%202019%2012:20:34%20GMT	http://dichungxe.vn/user/avatar/size/small/id/1484	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/avatar/size/small/id/1484	(from http://dichungxe.vn/user/diary_list)
19:20:34	133666/133666	---M--	200	added ('OK')	image/jpeg	etag:%225693a9ab-20a22%22	http://dichungxe.vn/assets/images/img.jpg	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/assets/images/img.jpg	(from http://dichungxe.vn/thi_sat_hach)
19:20:34	29636/29636	---MCZ	200	added ('OK')	text/html	etag:W/%2282ea9cab4d7055b29d98c71f80e2e89b%22	http://dichungxe.vn/user/profile/id/1484	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/profile/id/1484.html	(from http://dichungxe.vn/user/diary_list)
19:20:34	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:36%20GMT	http://dichungxe.vn/user/write_diary/id/2014/uid/1484	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2014/uid/1484	(from http://dichungxe.vn/user/diary_list)
19:20:35	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:36%20GMT	http://dichungxe.vn/user/write_diary/id/2014/uid/1484	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2014/uid/1484	(from http://dichungxe.vn/user/diary_list)
19:20:35	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:37%20GMT	http://dichungxe.vn/user/write_diary/id/2153/uid/1486	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2153/uid/1486	(from http://dichungxe.vn/user/diary_list)
19:20:35	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Oct%202019%2012:20:37%20GMT	http://dichung.files.wordpress.com/2013/05/image002.jpg?w=645	C:/My%20Web%20Sites/di%20xe/dichung.files.wordpress.com/2013/05/image002.2e66b82.delayed	(from http://dichungxe.vn/user/diary_list)
19:20:37	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:38%20GMT	http://dichungxe.vn/user/write_diary/id/2153/uid/1486	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2153/uid/1486	(from http://dichungxe.vn/user/diary_list)
19:20:37	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2015%20Oct%202019%2012:20:38%20GMT	http://dichungxe.vn/user/avatar/size/small/id/1486	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/avatar/size/small/id/1486	(from http://dichungxe.vn/user/diary_list)
19:20:37	46621/46621	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20May%202013%2009:39:07%20GMT	https://dichung.files.wordpress.com/2013/05/ms016-1.jpg?w=645	C:/My%20Web%20Sites/di%20xe/dichung.files.wordpress.com/2013/05/ms016-16b82.jpg	(from http://dichungxe.vn/user/diary_list)
19:20:38	29634/29634	---MCZ	200	added ('OK')	text/html	etag:W/%22b29d7f5bc6db2741fed7a01c9bf43b0f%22	http://dichungxe.vn/user/profile/id/1486	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/profile/id/1486.html	(from http://dichungxe.vn/user/diary_list)
19:20:38	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:40%20GMT	http://dichungxe.vn/user/write_diary/id/2153/uid/1486	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2153/uid/1486	(from http://dichungxe.vn/user/diary_list)
19:20:39	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:40%20GMT	http://dichungxe.vn/user/write_diary/id/2153/uid/1486	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2153/uid/1486	(from http://dichungxe.vn/user/diary_list)
19:20:39	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:41%20GMT	http://dichungxe.vn/user/write_diary/id/2090/uid/35	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2090/uid/35	(from http://dichungxe.vn/user/diary_list)
19:20:39	64885/64885	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Sep%202019%2001:07:06%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://dichungxe.vn/uploads/avatar/id_1484_1368529299.png&w=180&h=180&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/index2fcf.png	(from http://dichungxe.vn/user/diary_list)
19:20:40	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:41%20GMT	http://dichungxe.vn/user/write_diary/id/2090/uid/35	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2090/uid/35	(from http://dichungxe.vn/user/diary_list)
19:20:40	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2015%20Oct%202019%2012:20:42%20GMT	http://dichungxe.vn/user/avatar/size/small/id/35	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/avatar/size/small/id/35	(from http://dichungxe.vn/user/diary_list)
19:20:40	26640/26640	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202013%2017:41:54%20GMT	https://dichung.files.wordpress.com/2013/05/image002.jpg?w=645	C:/My%20Web%20Sites/di%20xe/dichung.files.wordpress.com/2013/05/image0026b82.jpg	(from http://dichungxe.vn/user/diary_list)
19:20:41	31062/31062	---MCZ	200	added ('OK')	text/html	etag:W/%226532eab17c2c5fde89a03ffc296bd289%22	http://dichungxe.vn/user/profile/id/35	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/profile/id/35.html	(from http://dichungxe.vn/user/diary_list)
19:20:41	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:43%20GMT	http://dichungxe.vn/user/write_diary/id/2090/uid/35	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2090/uid/35	(from http://dichungxe.vn/user/diary_list)
19:20:41	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:43%20GMT	http://dichungxe.vn/user/write_diary/id/2090/uid/35	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/2090/uid/35	(from http://dichungxe.vn/user/diary_list)
19:20:42	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:43%20GMT	http://dichungxe.vn/user/write_diary/id/1972/uid/1223	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1972/uid/1223	(from http://dichungxe.vn/user/diary_list)
19:20:44	46148/46148	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Sep%202019%2007:15:55%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://dichungxe.vn/uploads/avatar/id_1486_1381812500.png&w=180&h=180&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/index73a0.png	(from http://dichungxe.vn/user/diary_list)
19:20:44	30517/30517	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Dec%202018%2004:26:30%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://www.dichung.vn//uploads/diary/IMG_1515.JPG&w=190&h=122&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/index68e0.jpg	(from http://dichungxe.vn/user/diary_list)
19:20:44	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:46%20GMT	http://dichungxe.vn/user/write_diary/id/1972/uid/1223	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1972/uid/1223	(from http://dichungxe.vn/user/diary_list)
19:20:44	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2015%20Oct%202019%2012:20:46%20GMT	http://dichungxe.vn/user/avatar/size/small/id/1223	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/avatar/size/small/id/1223	(from http://dichungxe.vn/user/diary_list)
19:20:45	30024/30024	---MCZ	200	added ('OK')	text/html	etag:W/%2265c59c6e94def75e778b1be5c4722f33%22	http://dichungxe.vn/user/profile/id/1223	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/profile/id/1223.html	(from http://dichungxe.vn/user/diary_list)
19:20:46	23534/23534	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Dec%202018%2004:26:31%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://www.dichung.vn//images/diary/IMG_1382.jpg&w=190&h=122&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/index198e.jpg	(from http://dichungxe.vn/user/diary_list)
19:20:46	7642/7642	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Sep%202019%2004:50:00%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://dichungxe.vn/uploads/avatar/avatar.png&w=180&h=180&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/indexb3c3.png	(from http://dichungxe.vn/user/diary_list)
19:20:46	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:47%20GMT	http://dichungxe.vn/user/write_diary/id/1972/uid/1223	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1972/uid/1223	(from http://dichungxe.vn/user/diary_list)
19:20:46	57555/57555	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2010:55:44%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://dichungxe.vn/uploads/avatar/id_35_1388225039.png&w=180&h=180&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/index8811.png	(from http://dichungxe.vn/user/diary_list)
19:20:46	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:48%20GMT	http://dichungxe.vn/user/write_diary/id/1972/uid/1223	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1972/uid/1223	(from http://dichungxe.vn/user/diary_list)
19:20:47	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:48%20GMT	http://dichungxe.vn/user/write_diary/id/1977/uid/1257	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1977/uid/1257	(from http://dichungxe.vn/user/diary_list)
19:20:47	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:49%20GMT	http://dichungxe.vn/user/write_diary/id/1977/uid/1257	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1977/uid/1257	(from http://dichungxe.vn/user/diary_list)
19:20:47	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2015%20Oct%202019%2012:20:49%20GMT	http://dichungxe.vn/user/avatar/size/small/id/1257	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/avatar/size/small/id/1257	(from http://dichungxe.vn/user/diary_list)
19:20:48	30109/30109	---MCZ	200	added ('OK')	text/html	etag:W/%22784eea39bae65cd155db64f3d7fa1ced%22	http://dichungxe.vn/user/profile/id/1257	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/profile/id/1257.html	(from http://dichungxe.vn/user/diary_list)
19:20:49	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:50%20GMT	http://dichungxe.vn/user/write_diary/id/1977/uid/1257	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1977/uid/1257	(from http://dichungxe.vn/user/diary_list)
19:20:49	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:51%20GMT	http://dichungxe.vn/user/write_diary/id/1977/uid/1257	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1977/uid/1257	(from http://dichungxe.vn/user/diary_list)
19:20:49	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:51%20GMT	http://dichungxe.vn/user/write_diary/id/1955/uid/1421	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1955/uid/1421	(from http://dichungxe.vn/user/diary_list)
19:20:49	44489/44489	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Dec%202018%2004:26:32%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://www.dichung.vn//uploads/diary/4.png&w=190&h=122&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/index2844.png	(from http://dichungxe.vn/user/diary_list)
19:20:51	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:53%20GMT	http://dichungxe.vn/user/write_diary/id/1955/uid/1421	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1955/uid/1421	(from http://dichungxe.vn/user/diary_list)
19:20:53	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2015%20Oct%202019%2012:20:53%20GMT	http://dichungxe.vn/user/avatar/size/small/id/1421	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/avatar/size/small/id/1421	(from http://dichungxe.vn/user/diary_list)
19:20:53	26536/26536	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Dec%202018%2004:26:32%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://www.dichung.vn//uploads/diary/540025_439390546154072_308958693_n.jpg&w=190&h=122&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/indexa9db.jpg	(from http://dichungxe.vn/user/diary_list)
19:20:53	56951/56951	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Sep%202019%2004:13:11%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://dichungxe.vn/uploads/avatar/id_1257_1365556509.png&w=180&h=180&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/index4221.png	(from http://dichungxe.vn/user/diary_list)
19:20:53	29705/29705	---MCZ	200	added ('OK')	text/html	etag:W/%2224fd0f6a273d23111632c2dd1f8d691e%22	http://dichungxe.vn/user/profile/id/1421	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/profile/id/1421.html	(from http://dichungxe.vn/user/diary_list)
19:20:54	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:55%20GMT	http://dichungxe.vn/user/write_diary/id/1955/uid/1421	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1955/uid/1421	(from http://dichungxe.vn/user/diary_list)
19:20:55	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:56%20GMT	http://dichungxe.vn/user/write_diary/id/1955/uid/1421	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1955/uid/1421	(from http://dichungxe.vn/user/diary_list)
19:20:55	45446/45446	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Sep%202019%2022:57:05%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://dichungxe.vn/uploads/avatar/id_1421_1367421907.png&w=180&h=180&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/indexd4a6.png	(from http://dichungxe.vn/user/diary_list)
19:20:55	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:57%20GMT	http://dichungxe.vn/user/write_diary/id/1943/uid/1382	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1943/uid/1382	(from http://dichungxe.vn/user/diary_list)
19:20:56	17407/17407	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Dec%202018%2004:26:33%20GMT	http://dichungxe.vn/thumbnail/index.php?src=http://www.dichung.vn//uploads/diary/586_life.jpg&w=190&h=122&zc=1&q=100	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/thumbnail/indexa4c5.jpg	(from http://dichungxe.vn/user/diary_list)
19:20:56	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:57%20GMT	http://dichungxe.vn/user/write_diary/id/1943/uid/1382	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1943/uid/1382	(from http://dichungxe.vn/user/diary_list)
19:20:56	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2015%20Oct%202019%2012:20:58%20GMT	http://dichungxe.vn/user/avatar/size/small/id/1382	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/avatar/size/small/id/1382	(from http://dichungxe.vn/user/diary_list)
19:20:56	30087/30087	---MCZ	200	added ('OK')	text/html	etag:W/%22eb1ec93fa64828e4b4316830dc4a9291%22	http://dichungxe.vn/user/profile/id/1382	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/profile/id/1382.html	(from http://dichungxe.vn/user/diary_list)
19:20:56	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:58%20GMT	http://dichungxe.vn/user/write_diary/id/1943/uid/1382	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1943/uid/1382	(from http://dichungxe.vn/user/diary_list)
19:20:57	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:58%20GMT	http://dichungxe.vn/user/write_diary/id/1943/uid/1382	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1943/uid/1382	(from http://dichungxe.vn/user/diary_list)
19:20:57	91/91	---MC-	302	error ('Found')	text/html	date:Tue,%2015%20Oct%202019%2012:20:59%20GMT	http://dichungxe.vn/user/write_diary/id/1929/uid/1328	C:/My%20Web%20Sites/di%20xe/dichungxe.vn/user/write_diary/id/1929/uid/1328	(from http://dichungxe.vn/user/diary_list)
